Proptype,Locality,Count,lat,lng,ROI
RUMAH BERKEMBAR,"TAMAN HILL VIEW, ULU LANGAT",56,3.1808615,101.7616414,6.425059199
RUMAH BERKEMBAR,"TAMAN IBU KOTA, KUALA LUMPUR",12,3.211553,101.7149699,36.94307039
RUMAH BERKEMBAR,"TAMAN IMPIANA CHERAS, ULU LANGAT",11,3.109445,101.808193,39.5716739
RUMAH BERKEMBAR,"TAMAN INDAH KLIA (P/LOT 3346), SEPANG",30,2.80517,101.71269,27.55568012
RUMAH BERKEMBAR,"TAMAN INDAH PUTERI, SEPANG",21,2.7972237,101.7104944,43.78240494
RUMAH BERKEMBAR,"TAMAN INTAN BAIDURI (P/L 3336), SEPANG",10,2.8038342,101.7059598,42.53530388
RUMAH BERKEMBAR,"TAMAN JASMIN, ULU LANGAT",10,2.983352,101.8103771,29.60220887
RUMAH BERKEMBAR,"TAMAN JELOK IMPIAN, ULU LANGAT",46,2.9974478,101.8174128,35.1052187
RUMAH BERKEMBAR,"TAMAN JENJAROM PERMAI (P/L 3597), KUALA LANGAT",11,2.8921771,101.5090746,32.28959186
RUMAH BERKEMBAR,"TAMAN KAJANG IMPIAN, ULU LANGAT",65,2.9744505,101.7701861,26.08554343
RUMAH BERKEMBAR,"TAMAN KAJANG JAYA, ULU LANGAT",17,2.978676,101.7939449,39.73682715
RUMAH BERKEMBAR,"TAMAN KAJANG MEWAH, ULU LANGAT",10,2.97486,101.7794639,32.65482076
RUMAH BERKEMBAR,"TAMAN KELAB UKAY (BUKIT ANTARABANGSA), GOMBAK",15,3.190653,101.7707281,15.65144027
RUMAH BERKEMBAR,"TAMAN KENANGA, KUALA LANGAT",12,2.799189,101.4877559,40.61130092
RUMAH BERKEMBAR,"TAMAN KINRARA SEK 8, PETALING",25,3.0672705,101.6399552,37.2648648
RUMAH BERKEMBAR,"TAMAN KLANG JAYA, KLANG",46,3.0054768,101.4495309,28.5065794
RUMAH BERKEMBAR,"TAMAN KOPERASI CUEPACS, ULU LANGAT",11,3.027316,101.7730991,27.76822683
RUMAH BERKEMBAR,"TAMAN KOTA PERDANA, PETALING",38,2.988779,101.663937,32.23785657
RUMAH BERKEMBAR,"TAMAN LAGENDA MAS, ULU LANGAT",20,3.06904,101.760287,25.25952218
RUMAH BERKEMBAR,"TAMAN LESTARI PERDANA PETALING, PETALING",137,3.004576,101.667915,32.73220802
RUMAH BERKEMBAR,"TAMAN MAHKOTA MUTIARA, ULU LANGAT",23,2.985446,101.7889589,24.97047953
RUMAH BERKEMBAR,"TAMAN MAKMUR ULU LANGAT, ULU LANGAT",27,3.058184,101.8026961,30.02700097
RUMAH BERKEMBAR,"TAMAN MALURI, KUALA LUMPUR",37,3.13422,101.7277009,26.97181511
RUMAH BERKEMBAR,"TAMAN MAWAR KUALA LANGAT, KUALA LANGAT",12,2.796858,101.5201721,34.17740826
RUMAH BERKEMBAR,"TAMAN MEDAN INDAH KUALA LANGAT, KUALA LANGAT",20,2.927577,101.4715901,32.17331595
RUMAH BERKEMBAR,"TAMAN MELATI FASA II, KUALA LANGAT",36,2.872021,101.4914311,37.22709215
RUMAH BERKEMBAR,"TAMAN MELATI (P/L 6322 & 6323), KUALA LANGAT",11,2.868199,101.489006,37.6588837
RUMAH BERKEMBAR,"TAMAN MELAWATI GOMBAK, GOMBAK",70,3.209652,101.7518389,23.92582701
RUMAH BERKEMBAR,"TAMAN MELEWAR, KUALA LUMPUR",17,3.222519,101.701534,16.13471103
RUMAH BERKEMBAR,"TAMAN MENARA MAJU, KLANG",31,3.021089,101.4633562,28.15230894
RUMAH BERKEMBAR,"TAMAN MERBAH OLAK LEMPIT BANTING, KUALA LANGAT",13,2.8358423,101.5796988,72.51303545
RUMAH BERKEMBAR,"TAMAN MERU DAMAI, KLANG",10,3.134167,101.444504,30.72488749
RUMAH BERKEMBAR,"TAMAN MESRA KLANG, KLANG",26,3.015735,101.475193,26.30076924
RUMAH BERKEMBAR,"TAMAN MESRA OFF JLN SG JATI, KLANG",59,3.0095261,101.4717881,32.88711967
RUMAH BERKEMBAR,"TAMAN MUTIARA BUKIT RAJA 2, KLANG",19,3.0850332,101.4463152,38.77741612
RUMAH BERKEMBAR,"TAMAN MUTIARA BUKIT RAJA, KLANG",33,3.0743037,101.4505253,34.64617432
RUMAH BERKEMBAR,"TAMAN MUTIARA GOMBAK, GOMBAK",60,3.2367859,101.7179114,29.81479335
RUMAH BERKEMBAR,"TAMAN MUTIARA INDAH PETALING, PETALING",131,2.9906008,101.6363993,29.81537166
RUMAH BERKEMBAR,"TAMAN MUTIARA, KUALA LUMPUR",16,3.090665,101.7399049,44.97506503
RUMAH BERKEMBAR,"TAMAN NAGA EMAS, KUALA LUMPUR",29,3.079095,101.6982248,43.138071
RUMAH BERKEMBAR,"TAMAN NILAM KUALA LANGAT, KUALA LANGAT",10,2.829497,101.5153617,-1.542202706
RUMAH BERKEMBAR,"TAMAN NILAM KUALA SELANGOR, KUALA SELANGOR",10,3.383094,101.2303091,31.72551325
RUMAH BERKEMBAR,"TAMAN NUSA TROPIKA, GOMBAK",15,3.2034937,101.7657801,9.460998268
RUMAH BERKEMBAR,"TAMAN PADI EMAS, KUALA SELANGOR",32,3.416708,101.1889789,28.56625917
RUMAH BERKEMBAR,"TAMAN PANTAI SEPANG PUTRA, SEPANG",148,2.62421,101.7104468,33.06281969
RUMAH BERKEMBAR,"TAMAN PELANGI SEMENYIH 2, ULU LANGAT",33,2.9158614,101.8666285,9.716000168
RUMAH BERKEMBAR,"TAMAN PELANGI TG SEPAT, KUALA LANGAT",16,2.660623,101.5544542,18.49867097
RUMAH BERKEMBAR,"TAMAN PERDANA SG BESAR, SABAK BERNAM",12,3.66446,100.9882411,23.68756243
RUMAH BERKEMBAR,"TAMAN PERTAMA SABAK BERNAM, SABAK BERNAM",18,3.755297,100.9813759,30.44935994
RUMAH BERKEMBAR,"TAMAN PINGGIRAN PELANGI, GOMBAK",17,3.296764,101.552332,40.58242586
RUMAH BERKEMBAR,"TAMAN PINGGIRAN PUTRA SEKSYEN 2, PETALING",41,2.9912231,101.6762855,32.87749601
RUMAH BERKEMBAR,"TAMAN PINGGIRAN SAUJANA, ULU LANGAT",17,3.017612,101.8028779,34.02910877
RUMAH BERKEMBAR,"TAMAN PRIMA SAUJANA, ULU LANGAT",65,2.97932,101.813679,24.34569584
RUMAH BERKEMBAR,"TAMAN PUCHONG IMPIAN, PETALING",18,2.993254,101.6221079,38.43339541
RUMAH BERKEMBAR,"TAMAN PUNCAK JALIL, PETALING",146,3.017074,101.6755268,32.46632237
RUMAH BERKEMBAR,"TAMAN PUTRA PERDANA, SEPANG",110,2.945587,101.608317,38.60025669
RUMAH BERKEMBAR,"TAMAN PUTRA PERMAI, PETALING",67,2.99772,101.6696801,31.54580843
RUMAH BERKEMBAR,"TAMAN RAHMAT JAYA KUNDANG, GOMBAK",24,3.262738,101.5206952,33.56858355
RUMAH BERKEMBAR,"TAMAN RAJAWALI (DESA KALUMPANG JAYA), HULU SELANGOR",25,3.6434604,101.5583709,31.38604025
RUMAH BERKEMBAR,"TAMAN RAJA WALI, KUALA SELANGOR",12,3.306274,101.309657,-19.74851087
RUMAH BERKEMBAR,"TAMAN RASHNA, KLANG",17,3.05816,101.4780211,12.80661129
RUMAH BERKEMBAR,"TAMAN RAWANG PERDANA, GOMBAK",20,3.330518,101.586663,39.02526274
RUMAH BERKEMBAR,"TAMAN RIA EMAS, KUALA SELANGOR",11,3.416061,101.1897529,14.14543272
RUMAH BERKEMBAR,"TAMAN ROWTHER, KUALA LUMPUR",15,3.2195357,101.6977461,39.25223521
RUMAH BERKEMBAR,"TAMAN SAGA 2 (P/L 11048), KLANG",16,3.024194,101.470514,33.85775309
RUMAH BERKEMBAR,"TAMAN SAUJANA EMAS, ULU LANGAT",72,3.0057237,101.800462,18.87732737
RUMAH BERKEMBAR,"TAMAN SAUJANA PALMA, ULU LANGAT",26,3.0124462,101.8078732,31.51771961
RUMAH BERKEMBAR,"TAMAN SAUJANA (PL 1437), KLANG",38,3.0133126,101.4630194,31.30147312
RUMAH BERKEMBAR,"TAMAN SAUJANA (P/L 1443), KLANG",12,3.0133126,101.4630194,35.47064997
RUMAH BERKEMBAR,"TAMAN SAUJANA PUCHONG, PETALING",13,2.993878,101.6394199,19.80658521
RUMAH BERKEMBAR,"TAMAN SAUJANA UTAMA, KUALA SELANGOR",34,3.2095074,101.4621094,34.81449886
RUMAH BERKEMBAR,"TAMAN SEGAR, KUALA LUMPUR",16,3.090148,101.7414979,31.15367971
RUMAH BERKEMBAR,"TAMAN SEGAR PERDANA, ULU LANGAT",73,3.091321,101.7623761,27.08635136
RUMAH BERKEMBAR,"TAMAN SEJAHTERA KLANG, KLANG",53,3.043061,101.4406571,34.67097341
RUMAH BERKEMBAR,"TAMAN SEJATI, KLANG",70,3.0157368,101.4703536,31.90203694
RUMAH BERKEMBAR,"TAMAN SELAYANG MUTIARA, GOMBAK",106,3.2589767,101.6655615,34.98868302
RUMAH BERKEMBAR,"TAMAN SENTOSA INDAH, SEPANG",14,2.9113357,101.7485261,37.61702842
RUMAH BERKEMBAR,"TAMAN SERENDAH UTAMA, HULU SELANGOR",17,3.3703876,101.6154218,10.48960786
RUMAH BERKEMBAR,"TAMAN SERI ANDALAS, KLANG",55,3.019775,101.450543,26.38288922
RUMAH BERKEMBAR,"TAMAN SERI BANYAN, ULU LANGAT",10,3.129967,101.8280761,15.64583656
RUMAH BERKEMBAR,"TAMAN SERI BAYU SEPANG, SEPANG",64,2.60144,101.692858,35.01138003
RUMAH BERKEMBAR,"TAMAN SERI BUNUT, KUALA LANGAT",14,2.824689,101.5002698,29.62713808
RUMAH BERKEMBAR,"TAMAN SERI CHERAS, ULU LANGAT",17,3.058128,101.7620032,21.54907348
RUMAH BERKEMBAR,"TAMAN SERI DAGANG, KUALA LANGAT",13,2.83003,101.6170351,27.01352159
RUMAH BERKEMBAR,"TAMAN SERI DAMAI, ULU LANGAT",19,2.98846,101.8117609,25.20173418
RUMAH BERKEMBAR,"TAMAN SERI ENDAH, KUALA LUMPUR",22,3.063702,101.6946929,34.57454326
RUMAH BERKEMBAR,"TAMAN SERI JELOK, ULU LANGAT",14,2.993259,101.8148422,36.92687112
RUMAH BERKEMBAR,"TAMAN SERI MEDAN, KUALA LANGAT",18,2.936629,101.4754921,29.65541991
RUMAH BERKEMBAR,"TAMAN SERI MUTIARA ULU LANGAT, ULU LANGAT",15,2.9687552,101.7672125,30.92160678
RUMAH BERKEMBAR,"TAMAN SERI PUTRA KUALA LANGAT, KUALA LANGAT",16,2.8078861,101.4878714,44.67635156
RUMAH BERKEMBAR,"TAMAN SERI PUTRA MAS, GOMBAK",10,3.25016,101.555582,47.58437704
RUMAH BERKEMBAR,"TAMAN SERI SURIA, SABAK BERNAM",11,3.6735657,100.9768725,13.41938214
RUMAH BERKEMBAR,"TAMAN SERI UKAY, GOMBAK",12,3.1769,101.759548,-0.256065082
RUMAH BERKEMBAR,"TAMAN SEROJA (DENGKIL), SEPANG",61,2.826311,101.7295729,28.40671045
RUMAH BERKEMBAR,"TAMAN SETAPAK (SETAPAK GARDEN), KUALA LUMPUR",11,3.2076663,101.7084981,23.03817957
RUMAH BERKEMBAR,"TAMAN SETIA ALAM, PETALING",547,3.1039041,101.4708064,34.06196753
RUMAH BERKEMBAR,"TAMAN SETIA IMPIAN, ULU LANGAT",122,2.9941533,101.7616414,19.12701473
RUMAH BERKEMBAR,"TAMAN SETIAWANGSA, KUALA LUMPUR",20,3.1830052,101.74618,16.14798512
RUMAH BERKEMBAR,"TAMAN SG JELOK, ULU LANGAT",14,2.9985606,101.8083459,26.12153332
RUMAH BERKEMBAR,"TAMAN SIARAH OAKLEAF (BUKIT ANTARABANGSA), GOMBAK",15,3.1818581,101.7670292,-7.39352078
RUMAH BERKEMBAR,"TAMAN SIERRA SEPUTEH, KUALA LUMPUR",29,3.1213966,101.6856482,24.87616742
RUMAH BERKEMBAR,"TAMAN SIJANGKANG PERMAI, KUALA LANGAT",17,2.943014,101.4699481,12.97515354
RUMAH BERKEMBAR,"TAMAN SINAR MAHKOTA, ULU LANGAT",25,3.0543431,101.7842602,19.51162202
RUMAH BERKEMBAR,"TAMAN SUNGAI BESI INDAH, PETALING",24,3.0295033,101.7253342,27.4850518
RUMAH BERKEMBAR,"TAMAN SUNVILLE, ULU LANGAT",13,3.0224938,101.8072476,-23.55413785
RUMAH BERKEMBAR,"TAMAN SUNWAY UTAMA, PETALING",10,3.0652525,101.6125488,24.02253751
RUMAH BERKEMBAR,"TAMAN SURIA RESIDEN, ULU LANGAT",12,3.071305,101.782075,24.6439032
RUMAH BERKEMBAR,"TAMAN TAMING INDAH, ULU LANGAT",68,3.036883,101.7955591,33.70767147
RUMAH BERKEMBAR,"TAMAN TAMING JAYA, ULU LANGAT",39,3.024866,101.74153,30.59831635
RUMAH BERKEMBAR,"TAMAN TAMING MUTIARA, ULU LANGAT",47,3.0563728,101.8045897,19.35635611
RUMAH BERKEMBAR,"TAMAN TANMING MAJU, ULU LANGAT",16,3.018772,101.758757,18.59073332
RUMAH BERKEMBAR,"TAMAN TAN YEW LAI, KUALA LUMPUR",22,3.072701,101.66247,34.45474023
RUMAH BERKEMBAR,"TAMAN TASIK DAMAI, KUALA LUMPUR",22,3.059058,101.7102989,-12.55155915
RUMAH BERKEMBAR,"TAMAN TASIK INDAH, KUALA LUMPUR",37,3.217954,101.675038,46.81315977
RUMAH BERKEMBAR,"TAMAN TASIK SEMENYIH, ULU LANGAT",116,2.946971,101.8649992,24.00822943
RUMAH BERKEMBAR,"TAMAN TELOK PULAI, KLANG",14,3.044819,101.4307031,29.22154094
RUMAH BERKEMBAR,"TAMAN TEMPUA BESTARI, HULU SELANGOR",64,3.624049,101.5751131,19.32987366
RUMAH BERKEMBAR,"TAMAN TEPI SUNGAI, KLANG",13,3.0471979,101.4306554,-2.996842666
RUMAH BERKEMBAR,"TAMAN TROPICANA CHERAS, ULU LANGAT",18,3.0294086,101.7883462,-7.296348666
RUMAH BERKEMBAR,"TAMAN TROPIKA 2, ULU LANGAT",25,2.94077,101.7911092,26.81465364
RUMAH BERKEMBAR,"TAMAN TUN DR ISMAIL, KUALA LUMPUR",114,3.146122,101.6255459,21.81521861
RUMAH BERKEMBAR,"TAMAN UNIVERSITI INDAH, PETALING",10,3.004747,101.690483,32.12745561
RUMAH BERKEMBAR,"TAMAN VILLA PERDANA, ULU LANGAT",33,2.9898746,101.8166425,-29.36093489
RUMAH BERKEMBAR,"TAMAN VILLA PUTRA, GOMBAK",60,3.225986,101.5686889,25.06180522
RUMAH BERKEMBAR,"TAMAN WANGSA, ULU LANGAT",14,3.084551,101.7699188,25.13599571
RUMAH BERKEMBAR,"TAMAN WARISAN KOTA (P/L3200), KLANG",19,3.044917,101.4455621,30.31154448
RUMAH BERKEMBAR,"TAMAN WATERFALL, GOMBAK",10,3.326732,101.573329,38.80792095
RUMAH BERKEMBAR,"TAMAN YARL, KUALA LUMPUR",81,3.070991,101.6677681,25.1331913
RUMAH BERKEMBAR,"TAMAN ZEN PARK, ULU LANGAT",18,3.07855,101.749922,20.56023319
RUMAH BERKEMBAR,"TAMERA SERI JAROMAS, KUALA LANGAT",18,2.8773362,101.5022534,5.435386972
RUMAH BERKEMBAR,"TANAMERA (SEK 26), PETALING",13,3.0321612,101.5728678,29.89171104
RUMAH BERKEMBAR,"TANJUNG KARANG, KUALA SELANGOR",10,3.340184,101.249762,31.27055594
RUMAH BERKEMBAR,"TEMASYA GLENMARIE, PETALING",48,3.0890995,101.5826285,19.26711369
RUMAH BERKEMBAR,"TEMPLER BESTARI, GOMBAK",10,3.291664,101.6371901,23.36353209
RUMAH BERKEMBAR,"TEMPLER SAUJANA, GOMBAK",12,3.286173,101.6388659,28.47971288
RUMAH BERKEMBAR,"THE SERAI, KUALA LUMPUR",11,3.1810771,101.6490234,14.58629086
RUMAH BERKEMBAR,"THE TAKUN, GOMBAK",14,3.2983667,101.6217699,36.6512226
RUMAH BERKEMBAR,"TIARA HEIGHTS, SEPANG",23,2.7998545,101.7402827,40.2669237
RUMAH BERKEMBAR,"TIARA KEMENSAH, GOMBAK",13,3.218437,101.7614221,21.23278934
RUMAH BERKEMBAR,"TIARA PUTRI RAWANG, GOMBAK",61,3.234359,101.5550381,27.24244572
RUMAH BERKEMBAR,"TIARA VILLA, KUALA LUMPUR",10,3.0854493,101.6782739,28.40590191
RUMAH BERKEMBAR,"TIJANI BUKIT TUNKU, KUALA LUMPUR",23,3.1672003,101.6840331,17.41862642
RUMAH BERKEMBAR,"TROPICANA GOLF & COUNTRY CLUB, PETALING",111,3.1298925,101.5841925,27.44856956
RUMAH BERKEMBAR,"TROPIKA KEMENSAH, GOMBAK",27,3.21923,101.760831,22.20810286
RUMAH BERKEMBAR,"TTDI JAYA, PETALING",18,3.096555,101.5553239,32.05828994
RUMAH BERKEMBAR,"TWIN PALM, ULU LANGAT",71,3.024908,101.811235,22.04889099
RUMAH BERKEMBAR,"U9 SHAH ALAM CAHAYA HEIGHTS (SPK), PETALING",29,3.144994,101.5242612,22.4126498
RUMAH BERKEMBAR,"U9 SHAH ALAM, PETALING",15,3.138335,101.5193498,16.86426736
RUMAH BERKEMBAR,"UKAY PERDANA, GOMBAK",93,3.205666,101.777418,20.05538684
RUMAH BERKEMBAR,"UNITED GARDEN (TAMAN LEE YAN LIAN), KUALA LUMPUR",22,3.1073823,101.6787449,37.87646296
RUMAH BERKEMBAR,"USJ 11, PETALING",26,3.047621,101.579697,27.87708674
RUMAH BERKEMBAR,"USJ 17, PETALING",91,3.033706,101.5795069,21.59485193
RUMAH BERKEMBAR,"USJ 1, PETALING",29,3.0586337,101.5938428,10.30349762
RUMAH BERKEMBAR,"USJ 2, PETALING",13,3.057089,101.5911209,28.41755319
RUMAH BERKEMBAR,"USJ 3, PETALING",11,3.053918,101.5713079,32.51687938
RUMAH BERKEMBAR,"USJ 5, PETALING",41,3.055251,101.581924,29.24188342
RUMAH BERKEMBAR,"VALENCIA, GOMBAK",105,3.212981,101.589124,23.30900045
RUMAH BERKEMBAR,"VILLA ARMADA, KUALA LUMPUR",11,3.0994933,101.6893338,-15.57397168
RUMAH BERKEMBAR,"VILLA DAMANSARA, PETALING",29,3.152755,101.5872401,27.22436781
RUMAH BERKEMBAR,"VILLA KRISTAL HEIGHTS, GOMBAK",51,3.252551,101.705999,31.02123933
RUMAH BERKEMBAR,"WIRA HEIGHTS, ULU LANGAT",38,3.0365769,101.8072213,34.8222379
RUMAH BERKEMBAR KOS RENDAH,"DESA SURADA, ULU LANGAT",38,2.9698946,101.7674226,41.36483241
RUMAH BERKEMBAR KOS RENDAH,"RUM MURAH TELOK MERBAU, SEPANG",20,2.691369,101.7505271,13.19120892
RUMAH BERKEMBAR KOS RENDAH,"RUM PEKERJA LOMBONG AIR HITAM, SEPANG",14,1.918339,103.1799611,29.72637933
RUMAH BERKEMBAR KOS RENDAH,"TAMAN BUKIT TERATAI HULU SELANGOR, HULU SELANGOR",20,3.370282,101.5670171,18.18559597
RUMAH BERKEMBAR KOS RENDAH,"TAMAN LEMBAH DAMAI, HULU SELANGOR",30,3.6005844,101.6136442,12.91853069
RUMAH BERKEMBAR KOS SEDERHANA,"DESA KENARI (TAMAN DESA KALUMPANG), HULU SELANGOR",14,3.6389906,101.5745457,27.07675784
RUMAH BERKEMBAR KOS SEDERHANA,"DESA SURADA, ULU LANGAT",26,2.9698946,101.7674226,37.56487711
RUMAH BERKEMBAR KOS SEDERHANA,"TAMAN DESA KELIANG, HULU SELANGOR",33,3.654898,101.5455751,29.92438717
RUMAH BERKEMBAR KOS SEDERHANA,"TAMAN SELAYANG MUTIARA, GOMBAK",17,3.2589767,101.6655615,36.46442321
RUMAH KELOMPOK HUJUNG,"PUNCAK ALAM, KUALA SELANGOR",11,3.2284177,101.4282369,42.95084111
RUMAH KELOMPOK HUJUNG,"SETAPAK JAYA, KUALA LUMPUR",23,3.1892485,101.7281813,29.55649334
RUMAH KELOMPOK HUJUNG,"TAMAN BRINGIN, KUALA LUMPUR",21,3.22066,101.665665,40.59184755
RUMAH KELOMPOK TENGAH,"BANDAR BUKIT MAHKOTA BANGI, ULU LANGAT",26,2.877404,101.8068548,34.87885205
RUMAH KELOMPOK TENGAH,"BANDAR TUN ABD RAZAK (KAMPUNG KONGGO), KUALA LUMPUR",178,3.0854813,101.7175581,32.3255333
RUMAH KELOMPOK TENGAH,"DUTA TROPIKA, KUALA LUMPUR",12,3.169842,101.6659951,10.98549866
RUMAH KELOMPOK TENGAH,"KOTA KEMUNING, KLANG",24,2.992505,101.54146,34.98501555
RUMAH KELOMPOK TENGAH,"SEK 17 SHAH ALAM, PETALING",13,3.046361,101.5058311,32.6322905
RUMAH KELOMPOK TENGAH,"SEK 18 SHAH ALAM, PETALING",22,3.043943,101.5182781,27.69959743
RUMAH KELOMPOK TENGAH,"SETAPAK JAYA, KUALA LUMPUR",277,3.1892485,101.7281813,34.20970175
RUMAH KELOMPOK TENGAH,"SUNWAY ALAM SURIA, PETALING",27,3.136566,101.4965212,37.02719055
RUMAH KELOMPOK TENGAH,"TAMAN BRINGIN, KUALA LUMPUR",180,3.22066,101.665665,38.03280634
RUMAH KELOMPOK TENGAH,"TAMAN DATUK SENU, KUALA LUMPUR",124,3.1939269,101.6961551,30.17349903
RUMAH KELOMPOK TENGAH,"TAMAN PUTRA PERDANA, SEPANG",14,2.945587,101.608317,-1.713451464
RUMAH KELOMPOK TENGAH,"TAMAN TEMPUA BESTARI, HULU SELANGOR",20,3.624049,101.5751131,26.97956653
RUMAH KELOMPOK TEPI,"TAMAN DATUK SENU, KUALA LUMPUR",18,3.1939269,101.6961551,34.58859402
RUMAH PANGSA KOS RENDAH,"AC4, KUALA LUMPUR",120,3.0780089,101.6568267,18.81062466
RUMAH PANGSA KOS RENDAH,"ANGGERIK VILLA, ULU LANGAT",25,2.973198,101.8247479,35.57186217
RUMAH PANGSA KOS RENDAH,"APARTMENT SURIA SUBANG, PETALING",17,3.066278,101.5573399,22.32171574
RUMAH PANGSA KOS RENDAH,"ARA DAMANSARA, PETALING",40,3.1244431,101.583075,26.06993119
RUMAH PANGSA KOS RENDAH,"BANDAR BARU AMPANG, ULU LANGAT",411,3.14556,101.7692888,27.95718158
RUMAH PANGSA KOS RENDAH,"BANDAR BARU KLANG, KLANG",107,3.06158,101.4689729,17.86684522
RUMAH PANGSA KOS RENDAH,"BANDAR BARU SELAYANG, GOMBAK",71,3.263739,101.6538245,11.24706433
RUMAH PANGSA KOS RENDAH,"BANDAR BARU SELAYANG SG TUA, GOMBAK",103,3.2523311,101.6753823,23.18098666
RUMAH PANGSA KOS RENDAH,"BANDAR BARU SERI DAMANSARA, PETALING",611,3.20636,101.62463,30.15864927
RUMAH PANGSA KOS RENDAH,"BANDAR BARU SERI PETALING, KUALA LUMPUR",67,3.068411,101.6856335,31.19707936
RUMAH PANGSA KOS RENDAH,"BANDAR BARU SG BULOH, PETALING",42,3.211588,101.5696559,5.586076118
RUMAH PANGSA KOS RENDAH,"BANDAR BARU WANGSA MAJU, KUALA LUMPUR",511,3.2040337,101.7379295,36.07039753
RUMAH PANGSA KOS RENDAH,"BANDAR BARU WANGSA MAJU SEK 10, KUALA LUMPUR",35,3.188426,101.7356461,33.48745574
RUMAH PANGSA KOS RENDAH,"BANDAR BARU WANGSA MAJU SEK 1, KUALA LUMPUR",123,3.2007525,101.7315624,41.63046081
RUMAH PANGSA KOS RENDAH,"BANDAR BARU WANGSA MAJU SEK 2, KUALA LUMPUR",50,3.209397,101.7372161,37.25507372
RUMAH PANGSA KOS RENDAH,"BANDAR BARU WANGSA MAJU SEK 4, KUALA LUMPUR",23,3.2042341,101.7411916,44.16540377
RUMAH PANGSA KOS RENDAH,"BANDAR BOTANIK KLANG, KLANG",131,2.987855,101.4400822,30.82928285
RUMAH PANGSA KOS RENDAH,"BANDAR BUKIT BERUNTUNG, HULU SELANGOR",161,3.4025666,101.5518531,21.18741907
RUMAH PANGSA KOS RENDAH,"BANDAR BUKIT MAHKOTA BANGI, ULU LANGAT",105,2.877404,101.8068548,24.78104998
RUMAH PANGSA KOS RENDAH,"BANDAR BUKIT PUCHONG PETALING, PETALING",86,2.9827596,101.62431,29.98949386
RUMAH PANGSA KOS RENDAH,"BANDAR BUKIT PUCHONG SEPANG, SEPANG",87,2.976648,101.622875,31.5244379
RUMAH PANGSA KOS RENDAH,"BANDAR BUKIT RAJA, KLANG",71,3.0874456,101.4333364,14.1286819
RUMAH PANGSA KOS RENDAH,"BANDAR BUKIT TINGGI, KLANG",420,3.00699,101.433901,25.10219594
RUMAH PANGSA KOS RENDAH,"BANDAR COUNTRY HOMES, GOMBAK",139,3.328037,101.5312471,29.3397715
RUMAH PANGSA KOS RENDAH,"BANDAR DAMAI PERDANA, ULU LANGAT",115,3.047274,101.740761,32.16203428
RUMAH PANGSA KOS RENDAH,"BANDAR MAHKOTA CHERAS, ULU LANGAT",382,3.041058,101.7882169,37.6139904
RUMAH PANGSA KOS RENDAH,"BANDAR PINGGIRAN SUBANG, PETALING",317,3.162732,101.550254,21.72538204
RUMAH PANGSA KOS RENDAH,"BANDAR PUCHONG JAYA, PETALING",16,3.0516805,101.6239056,41.34942038
RUMAH PANGSA KOS RENDAH,"BANDAR PUTERA 2, KLANG",27,2.9709751,101.5053725,23.70989657
RUMAH PANGSA KOS RENDAH,"BANDAR PUTERI JAYA, PETALING",78,5.610412,100.531017,15.39969386
RUMAH PANGSA KOS RENDAH,"BANDAR PUTERI, PETALING",77,3.0175262,101.6247034,45.03044284
RUMAH PANGSA KOS RENDAH,"BANDAR PUTRA P/L 7237, KLANG",21,2.993781,101.492888,13.5227009
RUMAH PANGSA KOS RENDAH,"BANDAR RINCING, ULU LANGAT",39,2.9281605,101.861373,11.8690165
RUMAH PANGSA KOS RENDAH,"BANDAR SAUJANA PUTRA, KUALA LANGAT",78,2.951814,101.5803281,38.29673906
RUMAH PANGSA KOS RENDAH,"BANDAR SERI PUTRA, ULU LANGAT",43,2.887305,101.780217,32.63448805
RUMAH PANGSA KOS RENDAH,"BANDAR SETIA ALAM, PETALING",26,3.10519,101.462051,15.16922171
RUMAH PANGSA KOS RENDAH,"BANDAR SG EMAS, KUALA LANGAT",23,2.823195,101.534594,26.21754751
RUMAH PANGSA KOS RENDAH,"BANDAR SG LONG, ULU LANGAT",102,3.0418032,101.7930748,51.11941528
RUMAH PANGSA KOS RENDAH,"BANDAR SULTAN SULAIMAN, KLANG",64,3.0309948,101.3821337,-3.779433451
RUMAH PANGSA KOS RENDAH,"BANDAR SUNWAY PJS 7, PETALING",50,3.070441,101.6159692,30.81162875
RUMAH PANGSA KOS RENDAH,"BANDAR SUNWAY PJS 8, PETALING",33,3.0683743,101.6024829,16.17290805
RUMAH PANGSA KOS RENDAH,"BANDAR SUNWAY SEMENYIH, ULU LANGAT",21,2.971918,101.8426651,27.91005531
RUMAH PANGSA KOS RENDAH,"BANDAR TASIK KESUMA, ULU LANGAT",325,2.914174,101.8679789,17.91541875
RUMAH PANGSA KOS RENDAH,"BANDAR TASIK PUTERI, GOMBAK",28,3.284304,101.474379,40.01361988
RUMAH PANGSA KOS RENDAH,"BANDAR TASIK SELATAN, KUALA LUMPUR",332,3.072012,101.70958,35.69551295
RUMAH PANGSA KOS RENDAH,"BANDAR TEKNOLOGI, ULU LANGAT",205,2.9610891,101.8187105,28.65312411
RUMAH PANGSA KOS RENDAH,"BANDAR TUN HUSSIEN ONN, ULU LANGAT",50,3.054445,101.7592808,35.6974152
RUMAH PANGSA KOS RENDAH,"BAYU PERDANA, KLANG",166,3.017291,101.436206,26.07577135
